漢字,詳細読み(カタカナ),詳細読み(漢字仮名交じり),音読み,,,,,訓読み,,,,,,,,
鄲,カンタンノユメノタン,邯鄲の夢のタン,タン,,,,,,,,,,,,,
鄰,トナリ，リンジンノリンノタイジ,となり，隣人のリンの異体字,,,,,,,,,,,,,,
酊,メイテイスルノテイ,酩酊するのテイ,テイ,,,,,よ（う）,,,,,,,,
酖,タン，ジュウニシノトリノミギニシズムノツクリ,タン，十二支の酉の右に沈むの旁,タン,チン,,,,ふけ（る）,,,,,,,,
酘,トウ，ジュウニシノトリノミギニルマタ,トウ，十二支の酉の右にル又,,,,,,,,,,,,,,
酣,カン，ジュウニシノトリノミギニアマイ,カン，十二支の酉の右に甘い,カン,,,,,たの（しむ）,たけなわ,,,,,,,
酥,ソ，ジュウニシノトリノミギニノギヘンノノギ,ソ，十二支の酉の右に禾偏ののぎ,ソ,,,,,ちちしる,,,,,,,,
酩,メイテイスルノメイ,酩酊するのメイ,メイ,,,,,よ（う）,,,,,,,,
酳,イン，ジュウニシノトリノミギニイトガシラニツキ,イン，十二支の酉の右に糸頭に月,イン,,,,,すす（ぐ）,すす（める）,すす（る）,あま（り）,,,,,
酲,テイ，ジュウニシノトリノミギニゾウテイスルノテイ,テイ，十二支の酉の右に贈呈するのテイ,テイ,,,,,よ（う）,あ（きる）,わるよ（い）,,,,,,
醋,サク，ジュウニシノトリノミギニムカシ,サク，十二支の酉の右に昔,サク,ソ,,,,す,,,,,,,,
醉,デイスイスルノスイノキュウジ,泥酔するのスイの旧字,,,,,,,,,,,,,,
醂,ミリンノリン，ジュウニシノトリノミギニハヤシ,味醂のリン，十二支の酉の右に林,リン,,,,,さわ（す）,あわ（す）,さわしがき,たるがき,,,,,
醢,カイ，ジュウニシノトリノミギニミギノシタニサラ,カイ，十二支の酉の右に右の下に皿,カイ,,,,,ひしお,ししびしお,しおから,,,,,,
醫,オイシャサンノイノキュウジ,お医者さんのイの旧字,,,,,,,,,,,,,,
醯,ケイ，ジュウニシノトリノミギニナガレルノツクリノシタニサラ,ケイ，十二支の酉の右に流れるの旁の下に皿,ケイ,,,,,す,すづけ,しおから,,,,,,
醪,モロミ，ロウ,もろみ，ロウ,ロウ,,,,,にごりざけ,どぶろく,もろみ,,,,,,
醵,キョキンノキョ，ジュウニシノトリノミギニゲキダンノゲキノヒダリガワ,醵金のキョ，十二支の酉の右に劇団のゲキの左側,キョ,,,,,あつ（める）,つの（る）,,,,,,,
醴,アマザケ，レイ,あまざけ，レイ,ライ,レイ,,,,あまざけ,あま（い）,,,,,,,
醺,ビクンヲオビルノクン,微醺を帯びるのクン,クン,,,,,よ（う）,ほろよ（い）,,,,,,,
釀,ジョウゾウスルノジョウ，カモスノキュウジ,醸造するのジョウ，かもすの旧字,,,,,,,,,,,,,,
釁,スキマヲイミスルキンゲキノキン,隙間を意味する釁隙のキン,キン,,,,,ぬ（る）,ちぬ（る）,すきま,なかたが（い）,きず,きざ（し）,,,
釉,ユウヤクノユウ，ウワグスリ,釉薬のユウ，うわぐすり,ユウ,,,,,つや,ひかり,うわぐすり,,,,,,
釋,シャクホウスルノシャクノキュウジ,釈放するのシャクの旧字,,,,,,,,,,,,,,
釐,リ，ミライノミニノブンノシタニタンイノリン,リ，未来のミにのぶんの下に単位の厘,リ,,,,,おさ（める）,あらた（める）,たま（う）,やもめ,わず（か）,,,,
釖,トウ、カネヘンニカタナ,トウ、金偏に刀,,,,,,,,,,,,,,
釟,ハツ、カネヘンニカンスウジノハチ,ハツ，金偏に漢数字の八,,,,,,,,,,,,,,
釡,カマメシノカマノイタイジ,釜飯のかまの異体字,,,,,,,,,,,,,,
釛,コク，カネヘンニチカラ,コク，金偏に力,,,,,,,,,,,,,,
釼,ケン、カネヘンニヤイバ,ケン，金偏に刃（やいば）,,,,,,,,,,,,,,
釵,サイ、カネヘンニヤシャノシャ,サイ、金偏に夜叉のシャ,サ,サイ,,,,かんざし,,,,,,,,
釶,シ、カネヘンニクウヤネンブツノヤ,シ，金偏に空也念仏のヤ,,,,,,,,,,,,,,
鈞,キン、カネヘンニヘイキンノキンノツクリ,キン，金偏に平均のキンの旁,キン,,,,,ひと（しい）,はか（る）,ろくろ,,,,,,
釿,ギン、カネヘンニパンイッキンノキン,ギン，金偏にパン1斤のキン,キン,ギン,,,,おの,ておの,き（る）,た（つ）,,,,,
鈔,ショウ、カネヘンニオオイスクナイノスクナイ,ショウ，金偏に多い少ないのすくない,ショウ,ソウ,,,,かす（める）,うつ（す）,うつ（し）,さつ,,,,,
鈬,ドウタクノタクノイタイジ,銅鐸のタクの異体字,,,,,,,,,,,,,,
鈕,チュウ、カネヘンニジュウニシノウシ,チュウ，金編に十二支の丑,ジュウ,チュウ,,,,つまみ,とって,ボタン,,,,,,
鈑,ハン、カネヘンニハンタイスルノハン,ハン，金偏に反対するのハン,ハン,バン,,,,いたがね,,,,,,,,
鉞,フエツノエツ、マサカリ,斧鉞のエツ、鉞（まさかり）,エツ,,,,,まさかり,,,,,,,,
鉗,カンシブンベンノカン,鉗子分娩のカン,ケン,カン,,,,くびかせ,はさ（む）,と（じる）,かなばさみ,,,,,
鉅,キョ、カネヘンニキョダイナノキョ,キョ、金偏に巨大なのキョ,キョ,,,,,おお（きい）,おお（い）,とうと（い）,,,,,,
鉉,ゲン、カネヘンニゲンマイノゲン,ゲン，金偏に玄米のゲン,ケン,ゲン,,,,つる,とって,,,,,,,
鉤,コウ、カギ、カネヘンニハイクノク,コウ，かぎ，金偏に俳句のク,,,,,,,,,,,,,,
鉈,ナタ,なた,シャ,タ,,,,ほこ,なた,,,,,,,
銕,テツノイタイジ、カネヘンニソンノウジョウイノイ,鉄の異体字、金偏に尊皇攘夷のイ,,,,,,,,,,,,,,
鈿,ラデンノデン,螺鈿のデン,デン,テン,,,,かんざし,かざ（り）,,,,,,,
鉋,ダイクドウグノカンナ,大工道具の鉋（かんな）,ホウ,,,,,かんな,,,,,,,,
鉐,セキ、カネヘンニイシ,セキ，金偏に石,,,,,,,,,,,,,,
銜,カン、ギョウガマエニキンヨウビノキン,カン，行構えに金曜日のキン,カン,ガン,,,,くつわ,ふく（む）,くわ（える）,くらい,,,,,
銖,シュ、カネヘンニシュイロノシュ,シュ，金偏に朱色のシュ,シュ,ジュ,,,,わず（か）,かる（い）,にぶ（い）,,,,,,
銓,セン、カネヘンニゼンコクノゼン,セン，金偏に全国のゼン,セン,,,,,はかり,はか（る）,しら（べる）,えら（ぶ）,,,,,
銛,モリデツクノモリ,銛で突くのもり,セン,,,,,すき,もり,するど（い）,,,,,,
鉚,リュウ、カネヘンニジュウニシノウ,リュウ，金偏に十二支の卯,,,,,,,,,,,,,,
鋏,ドウグノハサミ,道具の鋏（はさみ）,キョウ,,,,,はさみ,かなばさみ,つるぎ,つか,はさ（む）,,,,
銹,シュウ、カネヘンニヒイデル,シュウ，金偏に秀でる,シュウ,,,,,さび,さ（びる）,,,,,,,
銷,ショウ、カネヘンニショウゾウガノショウ,ショウ，金偏に肖像画のショウ,ショウ,,,,,と（かす）,と（ける）,つ（くす）,つ（きる）,け（す）,そこ（なう）,ち（る）,,
鋩,ボウ、カネヘンニクサカンムリニボウメイスルノボウ,ボウ，金偏に草冠に亡命するのボウ,ボウ,モウ,,,,きっさき,,,,,,,,
錏,ア、カネヘンニアジアノアノキュウジ,ア，金偏に亜細亜のアの旧字,ア,,,,,しころ,,,,,,,,
鋺,カナマリ、カネヘンニウデノツクリ,かなまり，金偏に腕の旁,エン,,,,,はかりざら,かなまり,まり,,,,,,
鍄,リョウ、カネヘンニトウキョウノキョウ,リョウ，金偏に東京のキョウ,,,,,,,,,,,,,,
錮,キンコケイノコ、カネヘンニカタメル,禁錮刑のコ，金偏に固める,コ,,,,,ふさ（ぐ）,とじこ（める）,かた（い）,ながわずら（い）,,,,,
錙,シ、カネヘンニシチョウヘイノシノツクリ,シ，金偏に輜重兵のシの旁,シ,,,,,わず（か）,,,,,,,,
錢,ツリセンノセンノキュウジ,釣り銭のセンの旧字,,,,,,,,,,,,,,
錚,ソウ、カネヘンニアラソウノキュウジ,ソウ、金偏に争うの旧字,ソウ,,,,,かね,どら,,,,,,,
錣,テツ、カネヘンニツヅルノツクリ,テツ，金偏に綴るの旁,テツ,,,,,しころ,,,,,,,,
錺,カザリ、カネヘンニホウコウザイノホウ,かざり、金偏に芳香剤のホウ,,,,,,かざり,,,,,,,,
錵,ニエ、カネヘンニハナビノハナ,にえ，金偏に花火のはな,,,,,,にえ,,,,,,,,
錻,ブリキノブ、カネヘンニブキノブ,錻力（ブリキ）のブ、金偏に武器のブ,ブ,,,,,ブリキ,,,,,,,,
鍜,カ，カネヘンニヒマツブシノヒマノツクリ,カ，金偏にに暇潰しのひまの旁,,,,,,,,,,,,,,
鍠,コウ、カネヘンニコウタイシノコウ,コウ，金偏に皇太子のコウ,コウ,,,,,まさかり,おの,,,,,,,
鍼,シン，ハリキュウノハリ,シン，鍼灸のはり,シン,,,,,はり,さ（す）,,,,,,,
鍮,キンゾクノシンチュウノチュウ,金属の真鍮のチュウ,チュウ,トウ,,,,,,,,,,,,
鍖,チン、カネヘンニハナハダシイ,チン，金偏に甚だしい,,,,,,,,,,,,,,
鎰,イツ、カネヘンニリエキノエキ,イツ，金偏に利益のエキ,イツ,,,,,かぎ,,,,,,,,
鎬,シノギヲケズルノシノギ,鎬を削るのしのぎ,コウ,,,,,なべ,しのぎ,,,,,,,
鎭,チンアツスルノチン，シズメルノキュウジ,鎮圧するのチン，しずめるの旧字,,,,,,,,,,,,,,
鎔,ヨウ、カネヘンニヨウセキノヨウ,ヨウ，金偏に容積のヨウ,,,,,,,,,,,,,,
鎹,コハカスガイノカスガイ,子は鎹のかすがい,,,,,,かすがい,,,,,,,,
鏖,オウ、ドウブツノシカノシタニキンヨウビノキン,オウ，動物の鹿の下に金曜日のキン,オウ,,,,,みなごろし,,,,,,,,
鏗,コウ、カネヘンニケンジツナノケン,コウ，金偏に堅実なのケン,コウ,,,,,つ（く）,う（つ）,,,,,,,
鏨,コウグノタガネ,工具の鏨（たがね）,サン,ザン,,,,たがね,え（る）,ほ（る）,,,,,,
鏥,シュウ，カネヘンニヤド,シュウ，金偏に宿,,,,,,,,,,,,,,
鏘,ショウ、カネヘンニショウグンノショウノキュウジ,ショウ，金偏に将軍のショウの旧字,ショウ,ソウ,,,,,,,,,,,,
鏃,ユミヤノヤジリ,弓矢の鏃（やじり）,ソク,ゾク,,,,やじり,するど（い）,,,,,,,
鏝,ハンダゴテノコテ,半田鏝のこて,バン,マン,,,,こて,,,,,,,,
鏐,リョウ、カネヘンニニカワノツクリ,リョウ，金偏に膠の旁,リュウ,リョウ,,,,こがね,しろがね,,,,,,,
鏈,レン、カネヘンニレンラクノレン,レン，金偏に連絡のレン,レン,,,,,くさり,,,,,,,,
鏤,ルキンノル，チリバメル,鏤金のル，ちりばめる,ロウ,ル,,,,え（る）,きざ（む）,ちりば（める）,かざ（る）,,,,,
鐚,ビタイチモンノビタ,鐚一文のびた,ア,,,,,しころ,びた,,,,,,,
鐔,タン，カネヘンニニシノシタニハヤオキノハヤイ,タン，金偏に西の下に早起きの早い,タン,シン,,,,つば,,,,,,,,
鐓,タイ、カネヘンニチュウゴクノトンコウノトン,タイ，金偏に中国の敦煌のトン,タイ,,,,,つち,いしづき,,,,,,,
鐃,ドウ、カネヘンニギョウシュンノギョウノキュウジ,ドウ，金偏に尭舜のギョウの旧字,ドウ,ニョウ,,,,どら,,,,,,,,
鐇,ハン、カネヘンニバンゴウノバン,ハン，金偏に番号のバン,,,,,,,,,,,,,,
鐐,リョウ、カネヘンニドウリョウノリョウノツクリ,リョウ，金偏に同僚のリョウの旁,リョウ,,,,,しろがね,ひらがね,あしかせ,,,,,,
鐶,カン、カネヘンニジュンカンスルノカンノツクリ,カン，金偏に循環するのカンの旁,カン,,,,,たまき,わ,かなわ,,,,,,
鐫,セン、カネヘンニフルトリノシタニオウトツノオウノシタ１カクヲトッタモノ,セン，金偏に隹の下に凹凸のオウの下1画を取ったもの,セン,,,,,え（る）,ほ（る）,うが（つ）,しりぞ（ける）,いまし（める）,,,,
鐵,テツドウノテツノキュウジ,鉄道のテツの旧字,,,,,,,,,,,,,,
鐡,テツドウノテツノキュウジノテイノカワリニマメノシタガワ,鉄道のテツの旧字の呈の代わりに豆の下側,,,,,,,,,,,,,,
鐺,トウ、カネヘンニベントウノトウノキュウジ,トウ，金偏に弁当のトウの旧字,トウ,ソウ,,,,くさり,あしがなえ,こじり,こて,,,,,
鑁,バンナジノバン,鑁阿寺のバン,,,,,,,,,,,,,,
鑒,ズカンノカンノイタイジ,図鑑のカンの異体字,鑑の別体字,,,,,,,,,,,,,
鑄,"	チュウゾウスルノチュウ、イルノキュウジ",鋳造するのチュウ，いるの旧字,,,,,,,,,,,,,,
鑛,テッコウセキノコウノキュウジ,鉄鉱石のコウの旧字,,,,,,,,,,,,,,
鑠,ゲンキカクシャクノシャク,元気矍鑠のシャク,シャク,,,,,と（かす）,と（ける）,うつく（しい）,,,,,,
鑢,コウグノヤスリ,工具の鑢（やすり）,リョ,ロ,,,,やすり,す（る）,,,,,,,
鑞,ロウヅケザイクノロウ,鑞付け細工のロウ,ロウ,,,,,すず,,,,,,,,
鑪,ロ、カネヘンニハゼノキノハゼノツクリ,ロ，金偏に櫨の木のはぜの旁,ロ,,,,,いろり,さかば,ふいご,,,,,,
鈩,ロ、カネヘンニトジマリノト,ロ，金偏に戸締まりのト,,,,,,,,,,,,,,
鑰,ヤク，カネヘンニブシュノヤク,ヤク，金偏に部首のヤク,ヤク,,,,,かぎ,と（じる）,,,,,,,
鑵,カン、カネヘンニカンヅメノカンノキュウジノツクリ,カン，金偏に缶詰のカンの旧字の旁,罐→缶に同じ,,,,,,,,,,,,,
鑷,ジョウ、カネヘンニミミミッツ,ジョウ，金偏に耳三つ,ジョウ,セツ,,,,けぬき,ぬ（く）,,,,,,,
鑽,ケンサンヲツムノサン,研鑽を積むのサン,サン,,,,,たがね,きり,のみ,き（る）,うが（つ）,きわ（める）,,,
鑚,ケンサンヲツムノサンノイタイジ,研鑽を積むのサンの異体字,サン,,,,,たがね,きり,のみ,き（る）,うが（つ）,きわ（める）,,,
鑼,ドラヤキノラ,銅鑼焼きのラ,ラ,,,,,どら,,,,,,,,
鑾,ラン，コイビトノコイノキュウジノココロノカワリニキンヨウビノキン,ラン，恋人のこいの旧字の心の代わりに金曜日のキン,ラン,,,,,すず,,,,,,,,
钁,カク，カネヘンニゲンキカクシャクノカク,カク，金偏に元気矍鑠のカク,カク,,,,,くわ,,,,,,,,
鑿,コウグノノミ,工具ののみ,サク,,,,,のみ,うが（つ）,,,,,,,
閂,カンヌキ,かんぬき,サン,,,,,かんぬき,,,,,,,,
閇,ヘイテンノヘイ，トジルノイタイジ,閉店するのヘイ，とじるの異体字,,,,,,,,,,,,,,
閊,ムネガツカエルノツカエル，モンガマエニヤマ,胸が閊えるのつかえる，門構えに山,,,,,,つか（える）,,,,,,,,
閔,ビン，モンガマエニブンショウヲカクノブン,ビン，門構えに文章を書くのブン,ビン,ミン,,,,あわ（れむ）,お（しむ）,うれ（える）,つと（める）,,,,,
閖,ロウ，モンガマエニミズ,ロウ，門構えに水,,,,,,,,,,,,,,
閘,コウ，モンガマエニコウオツノコウ,コウ，門構えに甲乙のコウ,オウ,コウ,,,,ひのくち,,,,,,,,
閙,ドウ，モンガマエニイチバノイチ,ドウ，門構えに市場のイチ,,,,,,,,,,,,,,
閠,ウルウドシノウルウノイタイジ,閏年のうるうの異体字,,,,,,,,,,,,,,
閨,ケイボウノケイ，ネヤ,閨房のケイ，ねや,ケイ,,,,,ねや,こもん,,,,,,,
閧,コウ，モンガマエニキョウツウテンノキョウ,コウ，門構えに共通点のキョウ,コウ,,,,,ちまた,,,,,,,,
閭,リョ，モンガマエニオフロノロ,リョ，門構えにお風呂のロ,リョ,ロ,,,,ちまた,さと,むらざと,,,,,,
閼,フサグヲイミスルモンガマエノアツ,塞ぐを意味する門構えのアツ,アツ,エン,ア,,,ふさ（ぐ）,さえぎ（る）,,,,,,,
閻,エンマサマノエン,閻魔様のエン,エン,,,,,みめうるわ（しい）,,,,,,,,
閹,エン，モンガマエニキソクエンエンノエン,エン，門構えに気息奄々のエン,エン,,,,,しもべ,めしつかい,こびへつら（う）,,,,,,
閾,イキ，モンガマエニアルイハノアル,イキ，門構えに或いはのアル,イキ,ヨク,,,,しきい,くぎ（る）,,,,,,,
闊,ウカツナノカツ,迂闊なのカツ,カツ,,,,,ひろ（い）,うと（い）,,,,,,,
濶,ウカツナノカツノイタイジ,迂闊なのカツの異体字,カツ,,,,,ひろ（い）,うと（い）,,,,,,,
闃,ケキ，モンガマエニモクテキノモクノシタニイヌ,ケキ，門構えに目的のモクの下にイヌ,ゲキ,,,,,しず（か）,,,,,,,,
闍,アジャリノジャ,阿闍梨のジャ,ト,ジャ,,,,うてな,ものみ,まち,,,,,,
闌,ラン，ハランバンジョウノランノツクリ,ラン，波瀾万丈のランの旁,ラン,,,,,てすり,たけなわ,おそ（い）,た（ける）,,,,,
闕,ケイバツノケッショノケツ,刑罰の闕所のケツ,ケツ,,,,,もん,か（ける）,のぞ（く）,,,,,,
闔,コウ，モンガマエニキョネンノキョニサラ,コウ，門構えに去年のキョに皿,コウ,,,,,とびら,もん,と（じる）,すべ（て）,,,,,
闖,チンニュウスルノチン，モンガマエニウマ,闖入するのチン，門構えに馬,チン,,,,,うかが（う）,ねら（う）,,,,,,,
關,カンケイスルノカン，セキノキュウジ,関係するのカン，せきの旧字,,,,,,,,,,,,,,
闡,セン，モンガマエニタンジュンナノタンノキュウジ,セン，門構えに単純なのタンの旧字,セン,,,,,ひら（く）,あき（らか）,ひろ（める）,ひろ（まる）,,,,,
闥,タツ，モンガマエニハイタツノタツ,タツ，門構えに配達のタツ,,,,,,,,,,,,,,
闢,テンチカイビャクノビャク,天地開闢のビャク,ヘキ,ビャク,,,,ひら（く）,ひら（ける）,しりぞ（ける）,,,,,,
阡,セン，コザトヘンニカンスウジノセン,セン，阜偏に漢数字の千,セン,,,,,みち,あぜみち,はかみち,しげ（る）,,,,,
阨,アイ，コザトヘンニヤクドシノヤク,アイ，阜偏に厄年のヤク,アイ,ヤク,,,,せま（い）,ふさ（がる）,くる（しむ）,,,,,,
阮,ゲン，コザトヘンニガンタンノガン,ゲン，阜偏に元旦のガン,ゲン,,,,,,,,,,,,,
阯,シ，コザトヘンニキンシスルノシ,シ，阜偏に禁止するのシ,シ,,,,,もとい,あと,ふもと,,,,,,
陂,ハ，コザトヘンニケガワノカワ,ハ，阜偏に毛皮のカワ,ヒ,ハ,,,,つつみ,さか,かたむ（く）,よこしま,,,,,
陌,ハク，コザトヘンニカンスウジノヒャク,ハク，阜偏に漢数字の百,ハク,バク,,,,みち,あぜみち,まち,,,,,,
陏,ダ，コザトヘンニユウメイジンノユウ,ダ，阜偏に有名人のユウ,,,,,,,,,,,,,,
陋,ガンメイコロウノロウ,頑迷固陋のロウ,ロウ,,,,,せま（い）,いや（しい）,,,,,,,
陷,オチイル，カンラクノカンノキュウジ,おちいる，陥落のカンの旧字,,,,,,,,,,,,,,
陜,セン，コザトヘンニセマイノキュウジノツクリ,セン，阜偏に狭いの旧字の旁,キョウ,,,,,せま（い）,やまかい,やまあい,,,,,,
陞,ショウ、コザトヘンニイッショウビンノショウノシタニドヨウビノド,しょう、阜偏に一升瓶の升の下に土曜日の土,ショウ,,,,,のぼ（る）,のぼ（らせる）,,,,,,,
陝,チュウゴクノセンセイショウノセン,中国の陝西省のセン,セン,,,,,,,,,,,,,
陟,チョク、コザトヘンニアルクノキュウジ,チョク、阜偏に歩くの旧字,チョク,,,,,のぼ（る）,のぼ（らせる）,すす（む）,,,,,,
陦,トウ、コザトヘンニコトブキ,トウ、阜偏に寿,,,,,,,,,,,,,,
陲,スイ、コザトヘンニスイチョクノスイ,スイ、阜偏に垂直のスイ,スイ,,,,,ほとり,さかい,あや（うい）,,,,,,
陬,ソウ、コザトヘンニシュトクスルノシュ,ソウ、阜偏に取得するのシュ,シュ,スウ,,,,すみ,くま,かたいなか,,,,,,
隍,コウ、コザトヘンニコウタイシノコウ,こう、阜偏に皇太子のコウ,コウ,,,,,ほり,からぼり,むな（しい）,,,,,,
隘,アイロノアイ、セマイ,隘路のアイ、せまい,アイ,ヤク,,,,せま（い）,けわ（しい）,いや（しい）,ふさ（がる）,,,,,
隕,インセキノイン、オチル,隕石のイン、おちる,イン,,,,,お（ちる）,お（とす）,ふ（る）,し（ぬ）,うしな（う）,,,,
隗,カイ、コザトヘンニオニ,カイ、阜偏に鬼,,,,,,,,,,,,,,
險,ボウケンカノケンノキュウジ,冒険家のケンの旧字,,,,,,,,,,,,,,
隧,トンネルヲイミスルスイドウノスイ,トンネルを意味する隧道のスイ,スイ,ズイ,,,,みち,,,,,,,,
隱,イン、カクレルノキュウジ,イン、隠れるの旧字,,,,,,,,,,,,,,
隲,シツ、コザトヘンニスコシノシタニバシャノバ,シツ、阜偏に少しの下に馬車のバ,,,,,,,,,,,,,,
隰,シツ、コザトヘンニシメッポイノキュジノツクリ,シツ、阜偏に湿っぽいの旧字の旁,シツ,シュウ,,,,さわ,にいばり,,,,,,,
隴,リョウ、コザトヘンニキョウリュウノリュウノキュウジ,リョウ、阜偏に恐竜のリュウの旧字,リョウ,ロウ,,,,おか,うね,はたけ,,,,,,
隶,イ、ドレイカイホウノレイノツクリ,イ、奴隷解放のレイの旁,,,,,,,,,,,,,,
隸,レイ、ドレイカイホウノレイノキュウジ,レイ、奴隷解放のレイの旧字,,,,,,,,,,,,,,
隹,スイ、ブシュノフルトリ,スイ、部首の隹（ふるとり）,,,,,,,,,,,,,,
雎,ショ、ナオカツノカツノミギニフルトリ,ショ，尚且つの且つの右に隹（ふるとり）,ショ,,,,,みさご,,,,,,,,
雋,フルトリノシタニオウトツノオウノシタ１カクヲトッタモノ,隹の下に凹凸のオウの下１画を取ったもの,シュン,セン,,,,すぐ（れる）,,,,,,,,
雉,トリノキジ、チ,鳥の雉、ち,ジ,チ,,,,きじ,,,,,,,,
雍,シンノヨウセイテイノヨウ,清の雍正帝の雍,ユ,ヨウ,,,,やわ（らぐ）,いだ（く）,ふさ（ぐ）,,,,,,
襍,ザツオンノザツノイタイジ,雑音のザツの異体字,,,,,,,,,,,,,,
雜,ザツオンノザツノイキュウジ,雑音のザツの旧字,,,,,,,,,,,,,,
霍,カク，アメカンムリニフルトリ,カク，雨冠に隹,,,,,,,,,,,,,,
雕,チョウ、シュウヘンノシュウノミギニフルトリ,チョウ，周辺のシュウの右に隹,チョウ,,,,,わし,きざ（む）,ほ（る）,え（る）,,,,,
雹,ヒョウアラレノヒョウ，アメカンムリニツツム,ひょうあられのひょう，雨冠に包む,ハク,,,,,ひょう,,,,,,,,
霄,ショウ、アメカンムリニショウゾウガノショウ,ショウ，雨冠に肖像画のショウ,ショウ,,,,,みぞれ,そら,,,,,,,
霆,テイ、アメカンムリニキュウテイブンガクノテイ,テイ、雨冠に宮廷文学のテイ,テイ,,,,,いかずち,いなずま,,,,,,,
霈,ハイ、アメカンムリニハイゼンタルノハイ,ハイ，雨冠に沛然たるのハイ,ハイ,,,,,おおあめ,さか（ん）,,,,,,,
霓,ゲイ、アメカンムリニジドウセイトノジノキュウジ,ゲイ、雨冠に児童生徒の児の旧字,ゲイ,,,,,にじ,,,,,,,,
霎,ソウ、アメカンムリニメカケ,ソウ，雨冠に妾,ショウ,ソウ,,,,こさめ,しば（し）,,,,,,,
霑,テン、アメカンムリニサンズイニドクセンスルノセン,テン、雨冠に三水に独占するのセン,テン,,,,,うるお（う）,うるお（す）,,,,,,,
霏,ヒ、アメカンムリニヒジョウグチノヒ,ヒ、雨冠に非常口のヒ,ヒ,,,,,,,,,,,,,
霖,リンウノリン、アメエカンムリニサンリンノリン,霖雨のリン、雨冠に山林のリン,リン,,,,,ながあめ,,,,,,,,
霙,ミゾレ、アメカンムリニエイユウノエイ,霙（みぞれ）、雨冠に英雄のエイ,エイ,,,,,みぞれ,,,,,,,,
霤,リュウ、アメカンムリニリュガクノリュウ,リュウ、雨冠に留学のリュウ,リュウ,,,,,あまだれ,したた（り）,のき,,,,,,
霪,イン、アメカンムリニインランノイン,イン、雨冠に淫乱のイン,イン,,,,,ながあめ,,,,,,,,
霰,アラレ、アメカンムリニサンンポスルノサン,霰（あられ），雨冠に散歩するのサン,サン,セン,,,,あられ,,,,,,,,
霹,セイテンノヘキレキノヘキ,青天の霹靂のヘキ,ヘキ,,,,,かみなり,,,,,,,,
霽,セイ、アメカンムリニイッセイシャゲキノセイノキュウジ？,セイ、雨冠に一斉射撃のセイの旧字,サイ,セイ,,,,は（れる）,さわ（やか）,,,,,,,
霾,バイ、アメカンムリニムジナヘンニサトガエリノサト,バイ，雨冠に豸編に里帰りのさと,バイ,マイ,,,,つちふ（る）,つちぐも（り）,,,,,,,
靄,アサモヤノモヤ,朝靄のもや,アイ,,,,,もや,なご（やか）,,,,,,,
靆,タイ、クモノミギニタイホジョウノタイ,タイ，雲の右に逮捕状のタイ,タイ,,,,,,,,,,,,,
靈,レイエンノレイ、タマノキュウジ,霊園のレイ，たまの旧字,,,,,,,,,,,,,,
靂,セイテンノヘキレキノレキ,青天の霹靂のレキ,レキ,,,,,,,,,,,,,
靉,アイ、クモノミギニアイスルノアイ,アイ，雲の右に愛するのアイ,アイ,,,,,,,,,,,,,
靜,レイセイノセイ、シズカノキュウジ,冷静のセイ，しずかの旧字,,,,,,,,,,,,,,
靠,コウ，ツゲルノシタニヒジョウグチノヒ,コウ，告げるの下に非常口のヒ,コウ,,,,,たが（う）,よ（る）,もた（れる）,,,,,,
靤,ホウ，ジメンノメンノミギニツツム,ホウ，地面のメンの右に包む,ホウ,,,,,にきび,,,,,,,,
靦,"テン、ジメンノメンノミギニケンブツスルノケン		",テン，地面のメンの右に見物するのケン,テン,,,,,は（じる）,あつ（かましい）,,,,,,,
靨,エクボ、エンセイカンノエンノシタニジメンノメン,えくぼ，厭世観のエンの下に地面のジ,ヨウ,,,,,えくぼ,,,,,,,,
勒,ミロクボサツノロク,弥勒菩薩のロク,ロク,,,,,くつわ,おさ（める）,おさ（える）,ほ（る）,きざ（む）,,,,
靫,ウツボカズラノウツボ,靫蔓のうつぼ,サ,サイ,,,,うつぼ,ゆぎ,,,,,,,
靱,キョウジンナノジンノイタイジ,強靱なのジンの異体字,,,,,,,,,,,,,,
靹,ドウ，カワヘンニコクナイノナイ,ドウ，革偏に国内のナイ,,,,,,,,,,,,,,
鞅,オウ，カワヘンニチュウオウノオウ,オウ，革偏に中央のオウ,オウ,,,,,むながい,はらおび,きずな,うら（む）,にな（う）,わるがしこ（い）,,,
靼,ダッタンジンノタン,韃靼人のタン,タツ,タン,,,,なめしがわ,,,,,,,,
鞁,ヒ，カワヘンニケガワノカワ,ヒ，革偏に毛皮のかわ,ヒ,,,,,むながい,,,,,,,,
靺,マツ，カワヘンニネンマツノマツ,マツ，革偏に年末のマツ,マツ,バツ,,,,かわたび,,,,,,,,
鞆,トモ、カワヘンニコウオツヘイノヘイ,とも，革偏に甲乙丙のヘイ,,,,,,とも,,,,,,,,
鞋,ワラジノニモジメ，カイ,草鞋の二文字目，カイ,アイ,カイ,,,,くつ,,,,,,,,
鞏,キョウ、キョウノココロノカワリニカクメイノカク,キョウ，恐竜のキョウの心の代わりに革命のカク,キョウ,,,,,つか（ねる）,かた（める）,かた（い）,,,,,,
鞐,コハゼ、カワヘンニウエシタ,鞐（こはぜ），革偏に上下,,,,,,こはぜ,,,,,,,,
